source_platform,label,root_cause,attack_path,severity,authority_tier,title,source_url
erigon,sync,unhandled_error_or_nil,malformed_input,Info,B_corroborated,d865b6405 Fix nil pointer panic in tracing (#7000),https://github.com/erigontech/erigon/releases/tag/v2.40.0
erigon,serialization,serialization_bug,malformed_input,Info,B_corroborated,f01e3d171 handle nil update return values without panic (#6941),https://github.com/erigontech/erigon/releases/tag/v2.40.0
erigon,sync,other,malicious_p2p_message,Info,B_corroborated,510993f09 libp2p pubsub panic fix (#6924),https://github.com/erigontech/erigon/releases/tag/v2.40.0
erigon,txpool,missing_bounds_check,malformed_input,Info,B_corroborated,b70e8d795 fix race condition in snapshot_test (#6761),https://github.com/erigontech/erigon/releases/tag/v2.40.0
erigon,txpool,missing_bounds_check,malformed_input,Info,B_corroborated,eb0f7e463 Don't panic on some AuRa transactions in the past (#6760),https://github.com/erigontech/erigon/releases/tag/v2.40.0
erigon,other,race_condition,internal_only,Info,B_corroborated,0ccda8443 Fix defer order to prevent concurrent map write panic (#6736,https://github.com/erigontech/erigon/releases/tag/v2.40.0
erigon,state-trie,integer_overflow_underflow,peer,Info,B_corroborated,df21079ae vmTrace - prevent panic at stack underflow (#6275),https://github.com/erigontech/erigon/releases/tag/v2.40.0
erigon,transactions,unhandled_error_or_nil,malformed_input,Info,C_candidate,3. Fixed regression introduced in 2.40.0 causing panic in `debug_trace,https://github.com/erigontech/erigon/releases/tag/v2.40.1
erigon,state-trie,race_condition,malformed_input,Info,C_candidate,89571074c panic in trace_adhoc,https://github.com/erigontech/erigon/releases/tag/v2.41.0
erigon,txpool,other,malformed_input,Info,B_corroborated,af4d2c22a --txpool.commit.every panic handling (#7163),https://github.com/erigontech/erigon/releases/tag/v2.41.0
erigon,state-trie,consensus_divergence,malformed_input,Info,C_candidate,1. Fixed regression introduced in release `v2.45.0` and causing panic ,https://github.com/erigontech/erigon/releases/tag/v2.47.0
erigon,rpc,other,malformed_input,High,A_authoritative,"A few fixes for Polygon, incl. a fix for a critical start up issue whi",https://github.com/erigontech/erigon/releases/tag/v2.50.2
erigon,sync,resource_exhaustion,peer,Info,C_candidate,sync: fix a memory leak when header verification fails by @battlmonstr,https://github.com/erigontech/erigon/releases/tag/v2.53.0
erigon,txpool,consensus_divergence,malicious_p2p_message,Info,B_corroborated,p2p: panic in enode DB Close on shutdown (#9237) by @battlmonstr in ht,https://github.com/erigontech/erigon/releases/tag/v2.57.0
erigon,transactions,race_condition,crafted_state,Info,B_corroborated,fix panic issue in initializeStateAntiquaryIfNeeded (#11608) by @domiw,https://github.com/erigontech/erigon/releases/tag/2.60.7
erigon,gas,incorrect_gas_accounting,malformed_input,Info,C_candidate,Added support for the latest protocol upgrades and features—delivering,https://github.com/erigontech/erigon/releases/tag/v3.1.0-rc1
erigon,txpool,other,peer,Info,B_corroborated,rpc: fix txpool_content crash: unknown by @canepat in https://github.c,https://github.com/erigontech/erigon/releases/tag/v3.3.1
erigon,rpc,consensus_divergence,malicious_attestation,Info,B_corroborated,rpc: fix panic on `GetEthV1BeaconBlobs` (#17992) by @domiwei in https:,https://github.com/erigontech/erigon/releases/tag/v3.3.2
erigon,p2p,other,malicious_p2p_message,Info,B_corroborated,p2p: resolve security vulnerability in #18650 by @yperbasis,https://github.com/erigontech/erigon/releases/tag/v3.3.3
erigon,rpc,unhandled_error_or_nil,malicious_p2p_message,Info,B_corroborated,p2p: fix nil pointer crash with --nodiscover by @sudeepdino008 in http,https://github.com/erigontech/erigon/releases/tag/v3.3.8
erigon,rpc,incorrect_gas_accounting,malformed_input,Info,C_candidate,Security note: the embedded MCP server binds to `localhost` by default,https://github.com/erigontech/erigon/releases/tag/v3.4.0-rc.5
erigon,serialization,missing_input_validation,malformed_input,Unrated,B_corroborated,commitment: fix warmuper arena data race in HashSort,https://github.com/erigontech/erigon/pull/21432
erigon,state-trie,consensus_divergence,crafted_state,Unrated,B_corroborated,db/state: fix Aggregator & ForkableAgg Close vs background MergeLoop W,https://github.com/erigontech/erigon/pull/21528
erigon,rpc,missing_input_validation,malformed_input,Unrated,B_corroborated,"graphql: implement estimateGas, gasPrice, storage",https://github.com/erigontech/erigon/pull/21379
erigon,txpool,serialization_bug,malformed_input,Unrated,B_corroborated,rpc: implement pending resolver and GetPendingTransactions GraphQL,https://github.com/erigontech/erigon/pull/21593
erigon,txpool,missing_input_validation,malformed_input,Unrated,B_corroborated,"rpc: graphql: implement Logs, Call and SendRawTransaction resolvers",https://github.com/erigontech/erigon/pull/21219
erigon,crypto,missing_bounds_check,malicious_block,Unrated,B_corroborated,"common, ethash: bound unsafe slice views",https://github.com/erigontech/erigon/pull/21391
erigon,state-trie,consensus_divergence,malformed_input,Unrated,B_corroborated,db/kv/membatchwithdb: delegate HistorySeek / HistoryRange to backing t,https://github.com/erigontech/erigon/pull/20624
erigon,p2p,unhandled_error_or_nil,malicious_p2p_message,Unrated,B_corroborated,"gossip, forkchoice: fix mutex leak in topic subscription and nil peerD",https://github.com/erigontech/erigon/pull/20547
erigon,state-trie,missing_input_validation,malicious_p2p_message,Unrated,B_corroborated,execution/types/stateless: reject empty witness headers during decode,https://github.com/erigontech/erigon/pull/20432
erigon,state-trie,race_condition,crafted_state,Unrated,B_corroborated,db/state: fix remaining unsafe dirtyFiles access in RoTx,https://github.com/erigontech/erigon/pull/20359
erigon,rpc,missing_input_validation,malformed_input,Unrated,B_corroborated,execution/abi: validate tuple field names before reflect.StructOf,https://github.com/erigontech/erigon/pull/20417
erigon,rpc,race_condition,peer,Unrated,B_corroborated,rpc: cancel in-flight op on fatal read error to fix Call hang,https://github.com/erigontech/erigon/pull/20932
erigon,rpc,missing_bounds_check,malformed_input,Unrated,B_corroborated,rpc: fix otterscan API stability and correctness issues,https://github.com/erigontech/erigon/pull/19679
erigon,other,race_condition,internal_only,Unrated,C_candidate,node/app: address PR 20450 review comments,https://github.com/erigontech/erigon/pull/20583
erigon,rpc,unhandled_error_or_nil,malformed_input,Unrated,B_corroborated,rpc: simplify and deduplicate code across rpc packages,https://github.com/erigontech/erigon/pull/19984
erigon,p2p,resource_exhaustion,malicious_p2p_message,Unrated,B_corroborated,"cl/p2p, cl/sentinel: fix DISCV5 ENR missing IP when discovery address ",https://github.com/erigontech/erigon/pull/19585
erigon,state-trie,consensus_divergence,crafted_state,Unrated,B_corroborated,"Fix BAL: selfdestruct balance filter, nil header guard, net-zero detec",https://github.com/erigontech/erigon/pull/19668
erigon,sync,unhandled_error_or_nil,malformed_input,Unrated,B_corroborated,fix nil-ptr in `DumpBeaconBlocks`,https://github.com/erigontech/erigon/pull/19532
erigon,state-trie,improper_state_update,crafted_state,Unrated,B_corroborated,produce optimal merge ranges for state files,https://github.com/erigontech/erigon/pull/19146
erigon,sync,missing_input_validation,malformed_input,Unrated,C_candidate,Fix race in Downloader.spawn after Downloader.Close,https://github.com/erigontech/erigon/pull/18346
erigon,serialization,unhandled_error_or_nil,malformed_input,Unrated,C_candidate,fix: add nil checks in CBOR encoder/decoder pool operations,https://github.com/erigontech/erigon/pull/17794
erigon,transactions,missing_input_validation,crafted_state,Unrated,B_corroborated,fix: add missing return and fix AA bundle length log in execAATxn,https://github.com/erigontech/erigon/pull/16808
erigon,other,unhandled_error_or_nil,internal_only,Unrated,B_corroborated,stage_custom_trace: no BorSpan method fix,https://github.com/erigontech/erigon/pull/15927
erigon,txpool,resource_exhaustion,malformed_input,Unrated,B_corroborated,double register url in hot-fix,https://github.com/erigontech/erigon/pull/16076
erigon,engine-api,missing_bounds_check,malformed_input,Unrated,B_corroborated,execution: Fix request append out of range in block building,https://github.com/erigontech/erigon/pull/13625
erigon,rpc,resource_exhaustion,malicious_attestation,Unrated,C_candidate,Caplin: fixed small bugs,https://github.com/erigontech/erigon/pull/13362
erigon,rpc,unhandled_error_or_nil,malformed_input,Unrated,B_corroborated,ethstats: Fix nil ptr (#13794),https://github.com/erigontech/erigon/pull/13810
erigon,crypto,unhandled_error_or_nil,malformed_input,Unrated,B_corroborated,ethstats: Fix nil ptr,https://github.com/erigontech/erigon/pull/13794
erigon,state-trie,unhandled_error_or_nil,malformed_input,Unrated,B_corroborated,integration: BlockReader non-nil heimdallStore,https://github.com/erigontech/erigon/pull/12555
erigon,transactions,race_condition,crafted_state,Unrated,B_corroborated,Lock dirty segs before incrementing ref counts,https://github.com/erigontech/erigon/pull/12275
erigon,gas,unhandled_error_or_nil,malicious_block,Unrated,C_candidate,astrid: fix ReportBadHeaderPoS nil ptr in standalone,https://github.com/erigontech/erigon/pull/12347
erigon,state-trie,race_condition,crafted_state,Unrated,B_corroborated,fix concurrent rw on touchedLeaves map,https://github.com/erigontech/erigon/pull/11566
erigon,sync,unhandled_error_or_nil,malformed_input,Unrated,B_corroborated,polygon/heimdall: Fix checkpoint ID,https://github.com/erigontech/erigon/pull/10682
erigon,crypto,unhandled_error_or_nil,crafted_state,Unrated,C_candidate,astrid: fix for polygon sync stage bor events nil ptr,https://github.com/erigontech/erigon/pull/11407
erigon,state-trie,unhandled_error_or_nil,crafted_state,Unrated,B_corroborated,Fix nil handling,https://github.com/erigontech/erigon/pull/10515
erigon,state-trie,improper_state_update,crafted_state,Unrated,B_corroborated,opening domains/hsit/indices with corrupted files on disk,https://github.com/erigontech/erigon/pull/9970
erigon,sync,unhandled_error_or_nil,internal_only,Unrated,B_corroborated,Fix nil pointer in Hive tests,https://github.com/erigontech/erigon/pull/9546
erigon,txpool,unhandled_error_or_nil,malformed_input,Unrated,B_corroborated,fix nil-ptr in txpool fee calc,https://github.com/erigontech/erigon/pull/9410
erigon,sync,resource_exhaustion,malformed_input,Unrated,B_corroborated,downloader: deadlock downloadsMutex,https://github.com/erigontech/erigon/pull/9587
erigon,sync,unhandled_error_or_nil,internal_only,Unrated,B_corroborated,fix bor.milestone flag,https://github.com/erigontech/erigon/pull/8384
erigon,engine-api,unhandled_error_or_nil,internal_only,Unrated,B_corroborated,config: fix CreateConsensusEngineBareBones,https://github.com/erigontech/erigon/pull/8154
erigon,transactions,missing_bounds_check,malformed_input,Unrated,C_candidate,fix: prevent index out of range during call trace,https://github.com/erigontech/erigon/pull/7951
erigon,rpc,missing_bounds_check,malformed_input,Unrated,B_corroborated,Added ComputeBorTxHash to subscription reader,https://github.com/erigontech/erigon/pull/7931
erigon,state-trie,race_condition,malicious_block,Unrated,B_corroborated,Fix bugs in trie hash computation,https://github.com/erigontech/erigon/pull/7337
erigon,block-processing,unhandled_error_or_nil,malicious_block,Unrated,B_corroborated,Use NewValidatorSafeContract in ValidatorContract,https://github.com/erigontech/erigon/pull/5717
erigon,engine-api,missing_bounds_check,malformed_input,Unrated,B_corroborated,Prevent slice bounds out of range on invalid payload.LogsBloom,https://github.com/erigontech/erigon/pull/5195
erigon,state-trie,missing_bounds_check,crafted_state,Unrated,C_candidate,Fix index out of range in (*Accumulator) ChangeStorage,https://github.com/erigontech/erigon/pull/4738
erigon,p2p,unhandled_error_or_nil,internal_only,Unrated,B_corroborated,Fix Sentry server initialization,https://github.com/erigontech/erigon/pull/3008
erigon,txpool,resource_exhaustion,malformed_input,Unrated,B_corroborated,rpcdaemon: add txpool_status(),https://github.com/erigontech/erigon/pull/2407
erigon,state-trie,unhandled_error_or_nil,malformed_input,Unrated,B_corroborated,Clique fixes,https://github.com/erigontech/erigon/pull/1785
erigon,rpc,missing_input_validation,malformed_input,Unrated,B_corroborated,[r3.5] cl/beacon: add v2 proposer-duties endpoint and guard epoch-slot,https://github.com/erigontech/erigon/pull/21961
erigon,other,race_condition,internal_only,Unrated,B_corroborated,node/app/event: fix data race on eventBus.prevQueueSize,https://github.com/erigontech/erigon/pull/21551
erigon,engine-api,integer_overflow_underflow,crafted_state,Unrated,B_corroborated,tests: add builder block assembly and overflow tests,https://github.com/erigontech/erigon/pull/19646
erigon,rpc,integer_overflow_underflow,crafted_state,Unrated,B_corroborated,rpc: fix GetBlockTransactionCountByNumber with Pending,https://github.com/erigontech/erigon/pull/19335
erigon,txpool,integer_overflow_underflow,malicious_p2p_message,Unrated,B_corroborated,all: big.Int use Sign() to compare with zero,https://github.com/erigontech/erigon/pull/17578
erigon,rpc,integer_overflow_underflow,malformed_input,Unrated,B_corroborated,rpc: nonce check if validation requested in eth_simulateV1,https://github.com/erigontech/erigon/pull/17390
erigon,block-processing,integer_overflow_underflow,malicious_block,Unrated,B_corroborated,polygon Bhilai: harden PIP-66 when header.Time < period,https://github.com/erigontech/erigon/pull/15325
erigon,database,other,malicious_block,Unrated,C_candidate,stateDiff: 1 overflow page per entry,https://github.com/erigontech/erigon/pull/10674
erigon,rpc,integer_overflow_underflow,malformed_input,Unrated,B_corroborated,[ots] Fix incorrect return type and overflow on total block fees calc,https://github.com/erigontech/erigon/pull/10070
erigon,other,resource_exhaustion,internal_only,Unrated,B_corroborated,devnet: fix infinite recursion & enable TestStateSync & TestCallContra,https://github.com/erigontech/erigon/pull/9183
erigon,transactions,integer_overflow_underflow,crafted_state,Unrated,B_corroborated,fix debug_traceTransaction get noce overflow,https://github.com/erigontech/erigon/pull/8100
erigon,transactions,integer_overflow_underflow,crafted_state,Unrated,B_corroborated,added support of Clique consensus for block processing for erigon2,https://github.com/erigontech/erigon/pull/3705
erigon,gas,integer_overflow_underflow,crafted_state,Unrated,B_corroborated,BSC: Fix of gas bailout flag for trace and call calculations,https://github.com/erigontech/erigon/pull/3330
erigon,evm,integer_overflow_underflow,crafted_state,Unrated,B_corroborated,Update consensus tests to 10.2. EIP-2681,https://github.com/erigontech/erigon/pull/3103
erigon,transactions,integer_overflow_underflow,crafted_state,Unrated,B_corroborated,[beta] Stricter uint256 RLP decoding. Update consensus tests to 10.1,https://github.com/erigontech/erigon/pull/3089
erigon,state-trie,integer_overflow_underflow,crafted_state,Unrated,B_corroborated,"Loader speed: do seek only when cursor is behind, NextSubtrie must pro",https://github.com/erigontech/erigon/pull/685
